"State","NAICS.id","All establishments","Establishments not operated for the entire year","Establishments operated for the entire year","Score","NAICS.display-label","RCPTOT","PAYANN","PAYQTR1","EMP","ADMIN_PCT","IMPUT_PCT"
"IA","45391",71,6,65,420,"Pet and pet supplies stores","104623","14747","3496","821","20.8","1.7"
"IA","453910",71,6,65,420,"Pet and pet supplies stores","104623","14747","3496","821","20.8","1.7"
"IA","45392",38,5,33,95.5,"Art dealers","9278","1618","370","128","39.9","15.6"
"IA","453920",38,5,33,95.5,"Art dealers","9278","1618","370","128","39.9","15.6"
"IA","45393",23,3,20,155.75,"Manufactured (mobile) home dealers","25728","3326","708","104","32.7","6.3"
"IA","453930",23,3,20,155.75,"Manufactured (mobile) home dealers","25728","3326","708","104","32.7","6.3"
"IA","45399",229,18,210,1180.75,"All other miscellaneous store retailers","200072","22715","5031","1008","20.0","8.2"
"IA","454",645,73,548,3296,"Nonstore retailers","2545079","182021","43195","5296","7.1","2.1"
"IA","4541",211,36,167,1024.5,"Electronic shopping and mail-order houses","1941569","113919","27218","3029","2.6","1.8"
"IA","45411",211,36,167,1024.5,"Electronic shopping and mail-order houses","1941569","113919","27218","3029","2.6","1.8"
"IA","4542",64,11,53,302,"Vending machine operators","71144","12533","3074","516","20.6","3.1"
"IA","45421",64,11,53,302,"Vending machine operators","71144","12533","3074","516","20.6","3.1"
"IA","454210",64,11,53,302,"Vending machine operators","71144","12533","3074","516","20.6","3.1"
"IA","4543",370,38,328,1969.5,"Direct selling establishments","532366","55569","12903","1751","21.8","3.3"
"IA","45431",104,3,100,845,"Fuel dealers","327751","20924","4998","581","19.5","1.1"
"IA","454310",104,3,100,845,"Fuel dealers","327751","20924","4998","581","19.5","1.1"
"IA","45439",266,35,228,1124.5,"Other direct selling establishments","204615","34645","7905","1170","25.4","6.8"
"IA","454390",266,35,228,1124.5,"Other direct selling establishments","204615","34645","7905","1170","25.4","6.8"
"ID","44-45",5815,120,5137,37336.75,"Retail trade","20444278","1794040","429735","72980","9.7","3.1"
"ID","441",833,53,745,6194,"Motor vehicle and parts dealers","4487818","403058","97074","10373","12.8","2.7"
"ID","4411",255,25,222,1947,"Automobile dealers","3309598","235380","56621","5443","11.4","2.0"
"ID","44111",110,6,104,1003.5,"New car dealers","2978011","210049","50680","4664","9.4","1.7"
"ID","441110",110,6,104,1003.5,"New car dealers","2978011","210049","50680","4664","9.4","1.7"
"ID","44112",145,22,118,943.5,"Used car dealers","331587","25331","5941","779","29.4","4.5"
"ID","441120",145,22,118,943.5,"Used car dealers","331587","25331","5941","779","29.4","4.5"
"ID","4412",158,16,137,1097.5,"Other motor vehicle dealers","508413","51610","10702","1341","15.6","4.4"
"ID","44121",40,6,34,263.25,"Recreational vehicle dealers","177220","20457","4020","399","8.9","3.6"
"ID","441210",40,6,34,263.25,"Recreational vehicle dealers","177220","20457","4020","399","8.9","3.6"
"ID","44122",118,11,103,834.25,"Motorcycle, boat, and other motor vehicle dealers","331193","31153","6682","942","19.2","4.9"
"ID","441222",32,3,29,241,"Boat dealers","74694","7889","1618","245","6.2","0.2"
"ID","441228",86,9,74,593.25,"Motorcycle, ATV, and all other motor vehicle dealers","256499","23264","5064","697","23.0","6.3"
"ID","4413",420,28,386,3149.5,"Automotive parts, accessories, and tire stores","669807","116068","29751","3589","17.8","4.5"
"ID","44131",255,22,229,1744.25,"Automotive parts and accessories stores","285599","45155","10957","1781","19.4","4.8"
"ID","441310",255,22,229,1744.25,"Automotive parts and accessories stores","285599","45155","10957","1781","19.4","4.8"
"ID","44132",165,6,157,1405.25,"Tire dealers","384208","70913","18794","1808","16.6","4.2"
"ID","441320",165,6,157,1405.25,"Tire dealers","384208","70913","18794","1808","16.6","4.2"
"ID","442",287,20,259,1810.75,"Furniture and home furnishings stores","427886","61941","14917","2131","19.5","1.7"
"ID","4421",117,13,101,769.25,"Furniture stores","223796","33553","8156","979","21.8","0.4"
"ID","44211",117,13,101,769.25,"Furniture stores","223796","33553","8156","979","21.8","0.4"
"ID","442110",117,13,101,769.25,"Furniture stores","223796","33553","8156","979","21.8","0.4"
"ID","4422",170,10,158,1041.5,"Home furnishings stores","204090","28388","6761","1152","16.9","3.1"
"ID","44221",78,5,73,553.5,"Floor covering stores","113911","15581","3656","475","15.4","4.5"
"ID","442210",78,5,73,553.5,"Floor covering stores","113911","15581","3656","475","15.4","4.5"
"ID","44229",92,6,85,488,"Other home furnishings stores","90179","12807","3105","677","18.7","1.3"
"ID","442291",4,0,4,35,"Window treatment stores","4245","1033","251","28","0.0","0.0"
"ID","442299",88,6,81,453,"All other home furnishings stores","85934","11774","2854","649","19.6","1.4"
"ID","443",296,23,265,1567.75,"Electronics and appliance stores","401372","48868","12025","2297","15.5","4.6"
"ID","4431",296,23,265,1567.75,"Electronics and appliance stores","401372","48868","12025","2297","15.5","4.6"
"ID","44314",296,23,265,1567.75,"Electronics and appliance stores","401372","48868","12025","2297","15.5","4.6"
"ID","443141",62,8,54,326,"Household appliance stores","54121","7451","1772","307","47.8","9.5"
"ID","443142",234,17,211,1241.75,"Electronics stores","347251","41417","10253","1990","10.4","3.8"
"ID","444",583,32,537,4030,"Building material and garden equipment and supplies dealers","1414741","173733","39339","6117","9.6","2.9"
"ID","4441",455,23,427,3244.75,"Building material and supplies dealers","1175019","149490","34597","5151","8.4","3.3"
"ID","44411",37,0,37,344,"Home centers","555118","64881","15533","2465","1.7","0.8"
"ID","444110",37,0,37,344,"Home centers","555118","64881","15533","2465","1.7","0.8"
"ID","44412",50,4,46,379,"Paint and wallpaper stores","54797","7440","1783","191","3.4","11.5"
"ID","444120",50,4,46,379,"Paint and wallpaper stores","54797","7440","1783","191","3.4","11.5"
"ID","44413",106,2,104,803.75,"Hardware stores","136903","21026","4802","859","29.2","6.0"
"ID","444130",106,2,104,803.75,"Hardware stores","136903","21026","4802","859","29.2","6.0"
"ID","44419",262,19,240,1718,"Other building material dealers","428201","56143","12479","1636","10.9","4.7"
"ID","444190",262,19,240,1718,"Other building material dealers","428201","56143","12479","1636","10.9","4.7"
"ID","4442",128,16,110,785.25,"Lawn and garden equipment and supplies stores","239722","24243","4742","966","15.6","1.0"
"ID","44421",22,1,21,120.25,"Outdoor power equipment stores","16535","2660","534","107","42.7","1.7"
"ID","444210",22,1,21,120.25,"Outdoor power equipment stores","16535","2660","534","107","42.7","1.7"
"ID","44422",106,15,89,665,"Nursery, garden center, and farm supply stores","223187","21583","4208","859","13.6","1.0"
"ID","444220",106,15,89,665,"Nursery, garden center, and farm supply stores","223187","21583","4208","859","13.6","1.0"
"ID","445",510,40,445,3470.75,"Food and beverage stores","2511407","234014","54860","11524","8.8","2.5"
"ID","4451",279,17,260,2236.5,"Grocery stores","2296442","216074","50460","10270","9.0","2.2"
"ID","44511",242,13,229,2023.25,"Supermarkets and other grocery (except convenience) stores","2270690","214126","50037","10125","8.8","1.9"
"ID","445110",242,13,229,2023.25,"Supermarkets and other grocery (except convenience) stores","2270690","214126","50037","10125","8.8","1.9"
"ID","44512",37,6,31,213.25,"Convenience stores","25752","1948","423","145","28.6","24.9"
"ID","445120",37,6,31,213.25,"Convenience stores","25752","1948","423","145","28.6","24.9"
"ID","4452",133,26,96,471.25,"Specialty food stores","62802","10886","2530","785","16.1","14.2"
"ID","4453",98,9,89,763,"Beer, wine, and liquor stores","152163","7054","1870","469","3.0","3.6"
"ID","44531",98,9,89,763,"Beer, wine, and liquor stores","152163","7054","1870","469","3.0","3.6"
"ID","445310",98,9,89,763,"Beer, wine, and liquor stores","152163","7054","1870","469","3.0","3.6"
"ID","446",371,30,327,2385,"Health and personal care stores","773386","103180","26090","3381","14.1","2.5"
"ID","4461",371,30,327,2385,"Health and personal care stores","773386","103180","26090","3381","14.1","2.5"
"ID","44611",153,9,144,1387.25,"Pharmacies and drug stores","601239","75743","19333","2199","12.0","2.2"
"ID","446110",153,9,144,1387.25,"Pharmacies and drug stores","601239","75743","19333","2199","12.0","2.2"
"ID","44612",57,9,46,295,"Cosmetics, beauty supplies, and perfume stores","45214","5700","1313","368","4.3","6.2"
"ID","446120",57,9,46,295,"Cosmetics, beauty supplies, and perfume stores","45214","5700","1313","368","4.3","6.2"
"ID","44613",47,4,43,202.5,"Optical goods stores","22588","4915","1247","233","7.9","3.9"
"ID","446130",47,4,43,202.5,"Optical goods stores","22588","4915","1247","233","7.9","3.9"
"ID","44619",114,17,94,500.25,"Other health and personal care stores","104345","16822","4197","581","31.3","1.9"
"ID","446191",58,12,45,193.25,"Food (health) supplement stores","24582","3159","781","192","38.5","7.2"
"ID","446199",56,7,49,307,"All other health and personal care stores","79763","13663","3416","389","29.1","0.3"
"ID","447",692,29,657,6199.25,"Gasoline stations","3297145","105300","24897","5962","10.5","3.5"
"ID","4471",692,29,657,6199.25,"Gasoline stations","3297145","105300","24897","5962","10.5","3.5"
"ID","44711",593,25,563,5347,"Gasoline stations with convenience stores","2291472","80638","19131","4899","11.4","4.5"
"ID","447110",593,25,563,5347,"Gasoline stations with convenience stores","2291472","80638","19131","4899","11.4","4.5"
"ID","44719",99,4,94,852.25,"Other gasoline stations","1005673","24662","5766","1063","8.4","1.3"
"ID","447190",99,4,94,852.25,"Other gasoline stations","1005673","24662","5766","1063","8.4","1.3"
"ID","448",588,35,517,3264,"Clothing and clothing accessories stores","586899","73056","17703","5115","8.7","4.1"
"ID","4481",394,29,341,2195,"Clothing stores","437186","50997","12342","4036","6.9","4.1"
"ID","44811",21,2,19,92.75,"Men's clothing stores","10413","1922","464","93","20.0","0.7"
"ID","448110",21,2,19,92.75,"Men's clothing stores","10413","1922","464","93","20.0","0.7"
"ID","44812",136,15,119,689.75,"Women's clothing stores","86128","11415","2803","1079","7.6","7.1"
"ID","448120",136,15,119,689.75,"Women's clothing stores","86128","11415","2803","1079","7.6","7.1"
"ID","44813",21,3,18,114.75,"Children's and infants' clothing stores","18314","1986","467","162","4.2","4.1"
"ID","448130",21,3,18,114.75,"Children's and infants' clothing stores","18314","1986","467","162","4.2","4.1"
"ID","44814",141,18,119,933.5,"Family clothing stores","273277","28173","6798","2234","5.7","1.6"
"ID","448140",141,18,119,933.5,"Family clothing stores","273277","28173","6798","2234","5.7","1.6"
"ID","44815",27,3,24,109.25,"Clothing accessories stores","10451","1593","417","115","15.4","2.2"
"ID","448150",27,3,24,109.25,"Clothing accessories stores","10451","1593","417","115","15.4","2.2"
"ID","44819",48,6,42,255,"Other clothing stores","38603","5908","1393","353","9.8","15.9"
"ID","448190",48,6,42,255,"Other clothing stores","38603","5908","1393","353","9.8","15.9"
"ID","4482",92,5,87,521.5,"Shoe stores","69427","8368","2081","588","6.4","2.8"
"ID","44821",92,5,87,521.5,"Shoe stores","69427","8368","2081","588","6.4","2.8"
"ID","448210",92,5,87,521.5,"Shoe stores","69427","8368","2081","588","6.4","2.8"
"ID","4483",102,10,89,547.5,"Jewelry, luggage, and leather goods stores","80286","13691","3280","491","20.7","5.3"
"ID","44831",102,10,89,547.5,"Jewelry stores","80286","13691","3280","491","20.7","5.3"
"ID","448310",102,10,89,547.5,"Jewelry stores","80286","13691","3280","491","20.7","5.3"
"ID","451",388,35,331,2060.75,"Sporting goods, hobby, musical instrument, and book stores","533726","66741","15438","3919","10.5","2.4"
"ID","4511",345,32,294,1854.25,"Sporting goods, hobby, and musical instrument stores","490015","61407","14202","3565","11.3","2.5"
"ID","45111",220,28,182,1235.25,"Sporting goods stores","352991","42591","9873","2305","12.1","2.3"
"ID","451110",220,28,182,1235.25,"Sporting goods stores","352991","42591","9873","2305","12.1","2.3"
"ID","45112",50,8,42,285.75,"Hobby, toy, and game stores","79323","10033","2232","712","8.7","3.0"
"ID","451120",50,8,42,285.75,"Hobby, toy, and game stores","79323","10033","2232","712","8.7","3.0"
"ID","45113",44,5,39,194,"Sewing, needlework, and piece goods stores","30631","3731","951","334","10.6","4.8"
"ID","451130",44,5,39,194,"Sewing, needlework, and piece goods stores","30631","3731","951","334","10.6","4.8"
"ID","45114",31,0,31,139.25,"Musical instrument and supplies stores","27070","5052","1146","214","8.3","1.2"
"ID","451140",31,0,31,139.25,"Musical instrument and supplies stores","27070","5052","1146","214","8.3","1.2"
"ID","4512",43,5,37,206.5,"Book stores and news dealers","43711","5334","1236","354","1.5","1.6"
"ID","45121",43,5,37,206.5,"Book stores and news dealers","43711","5334","1236","354","1.5","1.6"
"ID","451211",41,5,35,201,"Book stores","D","D","D","e","D","D"
"ID","451212",2,0,2,5.5,"News dealers and newsstands","D","D","D","a","D","D"
"ID","452",246,12,232,2050.5,"General merchandise stores","4093546","365129","88690","16057","0.4","3.8"
"ID","4521",52,2,50,500,"Department stores","667758","75717","17991","4325","0.0","0.0"
"ID","45211",52,2,50,500,"Department stores","667758","75717","17991","4325","0.0","0.0"
"ID","452111",23,2,21,210,"Department stores (except discount department stores)","227061","32496","8201","1846","0.0","0.0"
"ID","452112",29,0,29,290,"Discount department stores","440697","43221","9790","2479","0.0","0.0"
"ID","4529",194,11,182,1550.5,"Other general merchandise stores","3425788","289412","70699","11732","0.5","4.5"
"ID","45291",42,1,41,410,"Warehouse clubs and supercenters","3198410","267439","65384","10308","0.0","4.7"
"ID","452910",42,1,41,410,"Warehouse clubs and supercenters","3198410","267439","65384","10308","0.0","4.7"
"ID","45299",152,10,141,1140.5,"All other general merchandise stores","227378","21973","5315","1424","7.6","2.2"
"ID","452990",152,10,141,1140.5,"All other general merchandise stores","227378","21973","5315","1424","7.6","2.2"
"ID","453",604,47,507,2386.75,"Miscellaneous store retailers","467788","60991","14967","3604","21.8","5.4"
"ID","4531",86,13,71,201,"Florists","20678","4184","1045","374","27.9","15.8"
"ID","45311",86,13,71,201,"Florists","20678","4184","1045","374","27.9","15.8"
"ID","453110",86,13,71,201,"Florists","20678","4184","1045","374","27.9","15.8"
"ID","4532",156,22,123,637.75,"Office supplies, stationery, and gift stores","126166","15352","3874","907","16.7","3.5"
"ID","45321",47,4,43,305,"Office supplies and stationery stores","87847","9444","2482","477","9.1","1.2"
"ID","453210",47,4,43,305,"Office supplies and stationery stores","87847","9444","2482","477","9.1","1.2"
"ID","45322",109,20,80,332.75,"Gift, novelty, and souvenir stores","38319","5908","1392","430","34.1","8.7"
"ID","453220",109,20,80,332.75,"Gift, novelty, and souvenir stores","38319","5908","1392","430","34.1","8.7"
"ID","4533",157,12,142,578.25,"Used merchandise stores","70132","18132","4339","1105","32.4","13.5"
"ID","45331",157,12,142,578.25,"Used merchandise stores","70132","18132","4339","1105","32.4","13.5"
"ID","453310",157,12,142,578.25,"Used merchandise stores","70132","18132","4339","1105","32.4","13.5"
"ID","4539",205,25,171,969.75,"Other miscellaneous store retailers","250812","23323","5709","1218","21.0","3.3"
"ID","45391",47,6,41,256.25,"Pet and pet supplies stores","57712","8294","2038","407","14.3","5.2"
"ID","453910",47,6,41,256.25,"Pet and pet supplies stores","57712","8294","2038","407","14.3","5.2"
"ID","45392",19,2,17,77,"Art dealers","26236","1238","260","53","10.8","1.5"
